location_no,property_jibun_juso,property_doro_juso,zipcode,x_coordinate,y_coordinate,formated_price,jibun_juso
12919,송파구 잠실동 247-11,서울 송파구 백제고분로19길 12-23,5567,127.088257326311,37.5057078460338,1.06,서울특별시송파구 잠실동 247-11
12920,송파구 잠실동 248-16,서울 송파구 백제고분로19길 12-8,5567,127.08729095499,37.5057531638445,0.10,서울특별시송파구 잠실동 248-16
12921,송파구 잠실동 248-17,서울 송파구 삼전로7길 12,5567,127.087356802746,37.5055801222099,2.30,서울특별시송파구 잠실동 248-17
12922,송파구 잠실동 249-10,서울 송파구 백제고분로19길 4-3,5567,127.086898662742,37.5053046624869,2.50,서울특별시송파구 잠실동 249-10
12923,송파구 잠실동 250,서울 송파구 백제고분로19길 4,5567,127.086680759016,37.5051395782566,1.92,서울특별시송파구 잠실동 250
12924,송파구 잠실동 251-11,서울 송파구 삼전로9길 5-21,5567,127.088311125438,37.5053895708608,2.78,서울특별시송파구 잠실동 251-11
12925,송파구 잠실동 251-7,서울 송파구 삼전로9길 5-5,5567,127.088765279905,37.5059238868179,0.89,서울특별시송파구 잠실동 251-7
12926,송파구 잠실동 251-9,서울 송파구 삼전로 79,5567,127.088887715147,37.5057859409943,0.50,서울특별시송파구 잠실동 251-9
12927,송파구 잠실동 294-23,서울 송파구 도곡로64길 7-1,5574,127.078477532651,37.5055240954275,2.19,서울특별시송파구 잠실동 294-23
12928,송파구 잠실동 296-2,서울 송파구 도곡로64길 9-3,5574,127.079180174314,37.5053831598474,1.40,서울특별시송파구 잠실동 296-2
12929,송파구 잠실동 297-16,서울 송파구 백제고분로12길 12-20,5574,127.079800841526,37.505477167516,0.60,서울특별시송파구 잠실동 297-16
12930,송파구 잠실동 298-3,서울 송파구 백제고분로12길 12-17,5574,127.079792698179,37.505264355618,0.20,서울특별시송파구 잠실동 298-3
12931,송파구 잠실동 298-7,서울 송파구 백제고분로12길 12-7,5574,127.080344785117,37.5051072966157,1.49,서울특별시송파구 잠실동 298-7
12932,송파구 잠실동 299-15,서울 송파구 백제고분로12길 20-12,5573,127.079833608275,37.5047039928833,1.90,서울특별시송파구 잠실동 299-15
12933,송파구 잠실동 299-8,서울 송파구 도곡로64길 20-1,5573,127.080178271446,37.5047578197587,1.00,서울특별시송파구 잠실동 299-8
12934,송파구 잠실동 300-16,서울 송파구 백제고분로12길 20-9,5573,127.079905977858,37.5044802243621,1.96,서울특별시송파구 잠실동 300-16
12935,송파구 잠실동 301,서울 송파구 도곡로64길 10-17,5573,127.079015991497,37.504343329631,2.40,서울특별시송파구 잠실동 301
12936,송파구 잠실동 309-12,서울 송파구 도곡로64길 32,5575,127.081266487069,37.5044434362221,0.10,서울특별시송파구 잠실동 309-12
12937,송파구 잠실동 311-14,서울 송파구 백제고분로12길 11-9,5575,127.081385757997,37.5050264846514,1.00,서울특별시송파구 잠실동 311-14
12938,송파구 잠실동 312-11,서울 송파구 백제고분로12길 3-30,5575,127.082597602934,37.5052397223252,2.16,서울특별시송파구 잠실동 312-11
12939,송파구 잠실동 312-3,서울 송파구 백제고분로12길 3-16,5575,127.08186111643,37.5054508899855,2.50,서울특별시송파구 잠실동 312-3
12940,송파구 잠실동 312-4,서울 송파구 백제고분로12길 3-18,5575,127.081983789432,37.5054160261151,2.10,서울특별시송파구 잠실동 312-4
12941,송파구 잠실동 313-11,서울 송파구 백제고분로12길 3-21,5575,127.082320849273,37.5055449958274,2.10,서울특별시송파구 잠실동 313-11
12942,송파구 잠실동 313-17,서울 송파구 백제고분로12길 3-15,5575,127.081961309554,37.5056472396078,1.00,서울특별시송파구 잠실동 313-17
12943,송파구 잠실동 315-18,서울 송파구 백제고분로18길 8-24,5576,127.083424239013,37.504839005059,3.00,서울특별시송파구 잠실동 315-18
12944,송파구 잠실동 316-12,서울 송파구 백제고분로18길 12-12,5576,127.083927938722,37.5043036313886,3.75,서울특별시송파구 잠실동 316-12
12945,송파구 잠실동 316-15,서울 송파구 백제고분로18길 12,5576,127.08443173505,37.5041617244551,0.10,서울특별시송파구 잠실동 316-15
12946,송파구 잠실동 316-26,서울 송파구 백제고분로18길 12-22,5576,127.083419280353,37.5044482426202,0.10,서울특별시송파구 잠실동 316-26
12947,송파구 잠실동 317,서울 송파구 백제고분로14길 13,5576,127.082922579023,37.5043619156347,0.30,서울특별시송파구 잠실동 317
12948,송파구 잠실동 317-14,서울 송파구 백제고분로18길 12-9,5576,127.083948603214,37.5040729593655,0.20,서울특별시송파구 잠실동 317-14
12949,송파구 잠실동 317-21,서울 송파구 백제고분로18길 16-18,5576,127.08346972105,37.504041673431,3.25,서울특별시송파구 잠실동 317-21
12950,송파구 잠실동 317-9,서울 송파구 백제고분로18길 16-8,5576,127.084023035,37.5038843260448,2.45,서울특별시송파구 잠실동 317-9
12951,송파구 잠실동 318-6,서울 송파구 백제고분로14길 10,5575,127.082889381528,37.5048188386592,1.40,서울특별시송파구 잠실동 318-6
12952,송파구 잠실동 318-7,서울 송파구 백제고분로14길 4-19,5575,127.082680268778,37.5048218684239,2.84,서울특별시송파구 잠실동 318-7
12953,송파구 잠실동 321-2,서울 송파구 백제고분로18길 16-23,5576,127.083115029312,37.5039183056015,1.30,서울특별시송파구 잠실동 321-2
12954,송파구 잠실동 328-1,서울 송파구 삼전로3길 17,5579,127.084144827203,37.5024631736573,2.60,서울특별시송파구 잠실동 328-1
12955,송파구 잠실동 329-15,서울 송파구 백제고분로18길 23-8,5578,127.084513375566,37.50274402427,0.80,서울특별시송파구 잠실동 329-15
12956,송파구 잠실동 330-8,서울 송파구 백제고분로18길 21-14,5578,127.084955533669,37.5030095938115,0.30,서울특별시송파구 잠실동 330-8
12957,송파구 잠실동 330-9,서울 송파구 백제고분로18길 21-18,5578,127.085113023339,37.502965150978,2.30,서울특별시송파구 잠실동 330-9
12958,송파구 잠실동 331,서울 송파구 백제고분로18길 7,5577,127.085312322451,37.5039831432406,5.50,서울특별시송파구 잠실동 331
12959,송파구 잠실동 335-7,서울 송파구 백제고분로18길 3-19,5577,127.085964355857,37.5045088575861,1.33,서울특별시송파구 잠실동 335-7
12960,송파구 잠실동 336-8,서울 송파구 삼전로 53,5578,127.087272501865,37.5038916108104,0.10,서울특별시송파구 잠실동 336-8
12961,송파구 잠실동 339-1,서울 송파구 백제고분로20길 15,5578,127.085922980623,37.5033403739656,2.00,서울특별시송파구 잠실동 339-1
12962,송파구 잠실동 40,서울 송파구 올림픽로 212,5553,127.093918656887,37.5111038313694,4.70,서울특별시송파구 잠실동 40
12963,송파구 장지동 842,서울 송파구 충민로4길 6,5815,127.128571703382,37.4793010836289,0.82,서울특별시송파구 장지동 842
12964,송파구 장지동 854,서울 송파구 송파대로8길 58,5813,127.133173446134,37.4796433254146,7.00,서울특별시송파구 장지동 854
12965,송파구 장지동 897,서울 송파구 위례광장로 120,5852,127.141544657341,37.474605333209,9.60,서울특별시송파구 장지동 897
12966,송파구 장지동 905,서울 송파구 위례순환로 477,5814,127.135282687495,37.4765160504561,3.35,서울특별시송파구 장지동 905
12967,송파구 풍납동 137-17,서울 송파구 풍성로25나길 30,5521,127.117456699304,37.535598586476,0.10,서울특별시송파구 풍납동 137-17
12968,송파구 풍납동 221-28,서울 송파구 올림픽로51길 62-1,5527,127.115097968446,37.5345467385865,1.20,서울특별시송파구 풍납동 221-28
12969,송파구 풍납동 269-5,서울 송파구 토성로5길 5-7,5534,127.112915739658,37.5310517914327,1.20,서울특별시송파구 풍납동 269-5
12970,송파구 풍납동 299-1,서울 송파구 한가람로 402,5525,127.111562810559,37.5339087989976,4.73,서울특별시송파구 풍납동 299-1
12971,송파구 풍납동 306-19,서울 송파구 풍성로2길 33,5534,127.112333276591,37.5325360249346,2.20,서울특별시송파구 풍납동 306-19
12972,송파구 풍납동 397-1,서울 송파구 강동대로3길 20,5537,127.115467531246,37.5282625276193,0.50,서울특별시송파구 풍납동 397-1
12973,송파구 풍납동 397-19,서울 송파구 강동대로5길 17,5537,127.11583217309,37.5285659881867,0.50,서울특별시송파구 풍납동 397-19
12974,송파구 풍납동 397-8,서울 송파구 강동대로5길 13,5537,127.115474645316,37.5280337564223,1.59,서울특별시송파구 풍납동 397-8
12975,송파구 풍납동 399-14,서울 송파구 강동대로9길 13-1,5537,127.116339979513,37.5278078370266,0.50,서울특별시송파구 풍납동 399-14
12976,송파구 풍납동 399-7,서울 송파구 강동대로9길 13,5537,127.116272969243,37.5277114958684,0.80,서울특별시송파구 풍납동 399-7
12977,송파구 풍납동 408-12,서울 송파구 토성로17길 13,5531,127.118052071159,37.5302226232666,1.20,서울특별시송파구 풍납동 408-12
12978,송파구 풍납동 412,서울 송파구 토성로15길 20,5531,127.117990171483,37.5305005538289,0.60,서울특별시송파구 풍납동 412
12979,송파구 풍납동 511,서울 송파구 풍성로26길 31,5531,127.118533373628,37.5310251132157,3.50,서울특별시송파구 풍납동 511
12980,양천구 목동 124-11,서울 양천구 목동중앙로13길 37-8,7969,126.880774114824,37.5458798294999,3.00,서울특별시양천구 목동 124-11
12981,양천구 목동 124-16,서울 양천구 목동중앙로13길 41,7969,126.88115239632,37.54588516633,0.10,서울특별시양천구 목동 124-16
12982,양천구 목동 128-24,서울 양천구 목동중앙로13가길 7-7,7969,126.881335509126,37.5451575237681,2.20,서울특별시양천구 목동 128-24
12983,양천구 목동 131-10,서울 양천구 목동중앙로13길 15,7969,126.881990189392,37.54483057671,1.20,서울특별시양천구 목동 131-10
12984,양천구 목동 131-133,서울 양천구 목동중앙로13다길 42-5,7969,126.880815742121,37.5434726730654,1.66,서울특별시양천구 목동 131-133
12985,양천구 목동 131-134,서울 양천구 목동중앙로13다길 42-1,7969,126.880968447402,37.5433644369158,2.00,서울특별시양천구 목동 131-134
12986,양천구 목동 131-145,서울 양천구 목동중앙로13다길 42-10,7969,126.880533426586,37.5438230565731,3.00,서울특별시양천구 목동 131-145
12987,양천구 목동 131-25,서울 양천구 목동중앙로13길 19-31,7969,126.881689177807,37.544552587676,2.00,서울특별시양천구 목동 131-25
12988,양천구 목동 131-31,서울 양천구 목동중앙로13다길 42-7,7969,126.880656722688,37.5435664866508,1.98,서울특별시양천구 목동 131-31
12989,양천구 목동 131-37,서울 양천구 목동중앙로13다길 26-4,7969,126.881487482448,37.5443696628596,2.09,서울특별시양천구 목동 131-37
12990,양천구 목동 131-49,서울 양천구 목동중앙로13나길 55,7969,126.880762371928,37.5443007272816,3.15,서울특별시양천구 목동 131-49
12991,양천구 목동 131-62,서울 양천구 목동중앙로13나길 76,7969,126.879755969285,37.5442940304693,1.40,서울특별시양천구 목동 131-62
12992,양천구 목동 135-6,서울 양천구 목동중앙로13길 2,7969,126.882376140263,37.544848711464,8.00,서울특별시양천구 목동 135-6
12993,양천구 목동 231-171,서울 양천구 목동중앙본로2길 46-33,7976,126.872451120193,37.5401970015346,0.30,서울특별시양천구 목동 231-171
12994,양천구 목동 231-18,서울 양천구 목동중앙본로22길 8,7975,126.869649112164,37.5421864114915,0.50,서울특별시양천구 목동 231-18
12995,양천구 목동 235-5,서울 양천구 목동중앙본로18가길 29,7975,126.869835280642,37.5404760698669,2.70,서울특별시양천구 목동 235-5
12996,양천구 목동 315-9,서울 양천구 목동중앙본로19길 17,7954,126.868086035687,37.5421095324112,1.30,서울특별시양천구 목동 315-9
12997,양천구 목동 318-118,서울 양천구 목동중앙본로7가길 70-6,7954,126.866825095058,37.5427881010365,1.75,서울특별시양천구 목동 318-118
12998,양천구 목동 318-140,서울 양천구 목동중앙본로7가길 58-15,7954,126.867461499838,37.5425177965535,1.30,서울특별시양천구 목동 318-140
12999,양천구 목동 318-156,서울 양천구 목동중앙본로7가길 54,7954,126.866863949503,37.542064192149,0.50,서울특별시양천구 목동 318-156
13000,양천구 목동 318-162,서울 양천구 목동중앙본로7가길 57-9,7955,126.866234468142,37.5420703283603,1.99,서울특별시양천구 목동 318-162
13001,양천구 목동 318-176,서울 양천구 목동중앙본로19길 35,7954,126.867269430302,37.5419702239064,1.90,서울특별시양천구 목동 318-176
13002,양천구 목동 318-178,서울 양천구 목동중앙본로17길 30,7954,126.867486736458,37.5418765838552,1.85,서울특별시양천구 목동 318-178
13003,양천구 목동 318-199,서울 양천구 목동중앙본로15길 42,7955,126.866658443134,37.541376768252,1.66,서울특별시양천구 목동 318-199
13004,양천구 목동 318-243,서울 양천구 목동중앙본로7가길 16,7954,126.867243174525,37.5403772278065,1.67,서울특별시양천구 목동 318-243
13005,양천구 목동 318-249,서울 양천구 목동중앙본로9길 19,7954,126.867670818488,37.5401578639556,1.30,서울특별시양천구 목동 318-249
13006,양천구 목동 318-268,서울 양천구 목동중앙본로13길 20,7954,126.867851403896,37.5413131472469,2.45,서울특별시양천구 목동 318-268
13007,양천구 목동 318-318,서울 양천구 목동중앙본로7가길 67-5,7955,126.866447333893,37.5424370056013,1.35,서울특별시양천구 목동 318-318
13008,양천구 목동 318-319,서울 양천구 목동중앙본로7가길 58-6,7954,126.867041061443,37.5422399063143,1.20,서울특별시양천구 목동 318-319
13009,양천구 목동 318-334,서울 양천구 목동중앙본로19길 23,7954,126.867949436785,37.5421226244247,1.50,서울특별시양천구 목동 318-334
13010,양천구 목동 318-34,서울 양천구 목동중앙남로16다길 6-6,7952,126.865630745528,37.5435489029869,1.37,서울특별시양천구 목동 318-34
13011,양천구 목동 318-49,서울 양천구 목동중앙남로16길 34,7955,126.865659618603,37.5430971750116,0.40,서울특별시양천구 목동 318-49
13012,양천구 목동 318-74,서울 양천구 목동중앙본로7가길 81-5,7955,126.865841103967,37.5427896001096,1.96,서울특별시양천구 목동 318-74
13013,양천구 목동 318-76,서울 양천구 목동중앙본로7가길 73-4,7955,126.866087959231,37.5428159191761,1.00,서울특별시양천구 목동 318-76
13014,양천구 목동 318-88,서울 양천구 목동중앙본로7가길 70-13,7954,126.86688428557,37.5431001837035,2.10,서울특별시양천구 목동 318-88
13015,양천구 목동 318-96,서울 양천구 목동중앙본로7가길 71,7955,126.866387821679,37.5426235351692,1.50,서울특별시양천구 목동 318-96
13016,양천구 목동 324-166,서울 양천구 목동중앙남로16가길 16-10,7956,126.864067811315,37.5433179901786,2.49,서울특별시양천구 목동 324-166
13017,양천구 목동 324-172,서울 양천구 목동중앙남로16가길 8-9,7956,126.864211515879,37.5429448716819,1.52,서울특별시양천구 목동 324-172
13018,양천구 목동 324-87,서울 양천구 목동중앙남로16다길 32-10,7951,126.864067274567,37.5440498708742,1.86,서울특별시양천구 목동 324-87
13019,양천구 목동 405-471,서울 양천구 오목로54길 9-1,8006,126.873423021251,37.5236963101674,1.90,서울특별시양천구 목동 405-471
13020,양천구 목동 42-106,서울 양천구 목동중앙본로24길 5,7974,126.869871541183,37.5427246433319,0.10,서울특별시양천구 목동 42-106
13021,양천구 목동 42-23,서울 양천구 목동중앙북로16길 123,7974,126.871535165512,37.5428370174693,0.05,서울특별시양천구 목동 42-23
13022,양천구 목동 42-32,서울 양천구 목동중앙본로26길 26,7974,126.87115152931,37.5424677304965,2.12,서울특별시양천구 목동 42-32
13023,양천구 목동 42-89,서울 양천구 목동중앙본로 76,7974,126.869612359868,37.5426283109424,2.28,서울특별시양천구 목동 42-89
13024,양천구 목동 497-4,서울 양천구 목동중앙본로 107,7948,126.870762139185,37.5451717430591,1.95,서울특별시양천구 목동 497-4
13025,양천구 목동 497-5,서울 양천구 목동중앙본로 103-1,7948,126.870750574664,37.5449881068798,1.80,서울특별시양천구 목동 497-5
13026,양천구 목동 498-26,서울 양천구 목동중앙본로29길 20-14,7948,126.869966869615,37.5451699689902,1.75,서울특별시양천구 목동 498-26
13027,양천구 목동 499-19,서울 양천구 목동중앙본로29길 26-21,7948,126.8694426801,37.5455838499368,1.90,서울특별시양천구 목동 499-19
13028,양천구 목동 499-27,서울 양천구 목동중앙본로29길 32,7948,126.868929006407,37.5449002338473,2.54,서울특별시양천구 목동 499-27
13029,양천구 목동 500-16,서울 양천구 목동중앙북로8길 129-44,7949,126.868899570309,37.5462012430708,0.10,서울특별시양천구 목동 500-16
13030,양천구 목동 500-21,서울 양천구 목동중앙북로10길 12-7,7949,126.869020271839,37.5464824885265,1.80,서울특별시양천구 목동 500-21
13031,양천구 목동 504-9,서울 양천구 목동중앙북로10길 13,7948,126.869737208478,37.5465074283526,1.00,서울특별시양천구 목동 504-9
13032,양천구 목동 505-14,서울 양천구 목동중앙북로10길 17-8,7948,126.869724115812,37.5460978200183,0.10,서울특별시양천구 목동 505-14
13033,양천구 목동 505-8,서울 양천구 목동중앙본로31길 26,7948,126.869822823341,37.5458837615368,0.30,서울특별시양천구 목동 505-8
13034,양천구 목동 507-10,서울 양천구 목동중앙북로 59-6,7947,126.8704144413,37.5471775251872,2.60,서울특별시양천구 목동 507-10
13035,양천구 목동 514-18,서울 양천구 공항대로 630,7968,126.874828224173,37.5466680867171,0.10,서울특별시양천구 목동 514-18
13036,양천구 목동 516-2,서울 양천구 공항대로 650,7968,126.877192721571,37.5467945468965,2.53,서울특별시양천구 목동 516-2
13037,양천구 목동 521-11,서울 양천구 목동중앙북로 128-3,7970,126.877634856345,37.5462298095521,1.60,서울특별시양천구 목동 521-11
13038,양천구 목동 522-2,서울 양천구 목동중앙북로22길 11-6,7970,126.877084003402,37.5457432388151,0.10,서울특별시양천구 목동 522-2
13039,양천구 목동 524,서울 양천구 목동중앙북로 108,7971,126.875255955427,37.5461329858626,3.90,서울특별시양천구 목동 524
13040,양천구 목동 524-16,서울 양천구 목동중앙북로20길 26,7971,126.875605581514,37.5451330660553,1.10,서울특별시양천구 목동 524-16
13041,양천구 목동 525-1,서울 양천구 목동중앙북로 106,7971,126.874791304205,37.5461446575638,2.80,서울특별시양천구 목동 525-1
13042,양천구 목동 525-9,서울 양천구 목동중앙북로18길 24,7971,126.874981781425,37.5452456628002,0.50,서울특별시양천구 목동 525-9
13043,양천구 목동 529-10,서울 양천구 목동중앙본로30길 75,7972,126.872181127552,37.545906520205,2.52,서울특별시양천구 목동 529-10
13044,양천구 목동 531-3,서울 양천구 목동중앙본로30가길 19,7973,126.871438384508,37.5450973379616,3.14,서울특별시양천구 목동 531-3
13045,양천구 목동 533-15,서울 양천구 목동중앙본로30길 43,7973,126.872364050645,37.5445448586428,1.90,서울특별시양천구 목동 533-15
13046,양천구 목동 533-16,서울 양천구 목동중앙본로30길 45,7973,126.872492826467,37.5448086299885,2.41,서울특별시양천구 목동 533-16
13047,양천구 목동 533-20,서울 양천구 목동중앙본로30길 21,7973,126.871864812626,37.5440763392086,1.37,서울특별시양천구 목동 533-20
13048,양천구 목동 533-22,서울 양천구 목동중앙본로30길 31,7973,126.872138672289,37.5441960183997,0.79,서울특별시양천구 목동 533-22
13049,양천구 목동 533-8,서울 양천구 목동중앙본로30길 17-10,7973,126.872019920495,37.5443581596345,2.55,서울특별시양천구 목동 533-8
13050,양천구 목동 534-1,서울 양천구 목동중앙본로32길 34,7973,126.872998966082,37.5452162466317,0.10,서울특별시양천구 목동 534-1
13051,양천구 목동 534-42,서울 양천구 목동중앙북로14길 50-6,7973,126.872799756243,37.5442479090985,2.26,서울특별시양천구 목동 534-42
13052,양천구 목동 535-6,서울 양천구 목동중앙북로14길 27,7973,126.873403479398,37.5450308049787,2.31,서울특별시양천구 목동 535-6
13053,양천구 목동 537-18,서울 양천구 목동중앙북로16가길 19,7971,126.8747927751,37.5443856394712,1.00,서울특별시양천구 목동 537-18
13054,양천구 목동 537-30,서울 양천구 목동중앙북로16가길 33,7971,126.875421511908,37.5440902362521,2.00,서울특별시양천구 목동 537-30
13055,양천구 목동 538-28,서울 양천구 목동중앙북로18길 25-4,7971,126.875362438591,37.5449093619933,0.25,서울특별시양천구 목동 538-28
13056,양천구 목동 541,서울 양천구 목동중앙북로16길 71,7971,126.874282492849,37.5429384534972,3.80,서울특별시양천구 목동 541
13057,양천구 목동 543,서울 양천구 목동중앙북로14길 51,7973,126.873240082819,37.5439597926781,2.10,서울특별시양천구 목동 543
13058,양천구 목동 545-21,서울 양천구 목동중앙본로28길 37-5,7973,126.872536896824,37.5434487099831,2.25,서울특별시양천구 목동 545-21
13059,양천구 목동 546-5,서울 양천구 목동중앙본로30길 10,7973,126.871048948789,37.5440812174779,0.40,서울특별시양천구 목동 546-5
13060,양천구 목동 547-3,서울 양천구 목동중앙본로29길 11-1,7953,126.869836775038,37.5443027045297,1.10,서울특별시양천구 목동 547-3
13061,양천구 목동 548-13,서울 양천구 목동중앙본로27길 26,7953,126.869038607344,37.5443457907584,0.10,서울특별시양천구 목동 548-13
13062,양천구 목동 557-23,서울 양천구 목동중앙북로16길 102,7974,126.87273257034,37.5427664143254,1.10,서울특별시양천구 목동 557-23
13063,양천구 목동 558-7,서울 양천구 목동중앙북로16길 85,7974,126.873636434151,37.542571958317,2.00,서울특별시양천구 목동 558-7
13064,양천구 목동 604-9,서울 양천구 목동중앙북로7나길 36,7946,126.865938801741,37.5499043548026,2.43,서울특별시양천구 목동 604-9
13065,양천구 목동 607-1,서울 양천구 목동중앙북로1길 36,7946,126.864758125314,37.5502951226566,1.18,서울특별시양천구 목동 607-1
13066,양천구 목동 607-11,서울 양천구 목동중앙북로7나길 47,7946,126.865253849826,37.5500105235935,0.05,서울특별시양천구 목동 607-11
13067,양천구 목동 607-36,서울 양천구 목동중앙북로7가길 52,7946,126.864945514829,37.5498630383843,2.50,서울특별시양천구 목동 607-36
13068,양천구 목동 610-33,서울 양천구 목동중앙북로5길 14,7946,126.865716707085,37.5489313850771,2.31,서울특별시양천구 목동 610-33
13069,양천구 목동 613-1,서울 양천구 목동중앙북로7가길 61,7946,126.86416841399,37.5497371786005,0.10,서울특별시양천구 목동 613-1
13070,양천구 목동 614-9,서울 양천구 등촌로 206,7950,126.863567149456,37.5480722520314,2.30,서울특별시양천구 목동 614-9
13071,양천구 목동 615-3,서울 양천구 목동중앙북로4길 12,7950,126.86430887631,37.5481003168542,1.90,서울특별시양천구 목동 615-3
13072,양천구 목동 621-5,서울 양천구 등촌로 200,7950,126.863528525144,37.5472850953966,2.60,서울특별시양천구 목동 621-5
13073,양천구 목동 622-2,서울 양천구 목동중앙북로4길 26,7950,126.864102994024,37.5474368553398,0.50,서울특별시양천구 목동 622-2
13074,양천구 목동 625-6,서울 양천구 목동중앙북로8길 36,7950,126.865106401922,37.5471813114793,2.04,서울특별시양천구 목동 625-6
13075,양천구 목동 639-10,서울 양천구 목동중앙북로8길 84-37,7952,126.865719539432,37.5444505433447,1.10,서울특별시양천구 목동 639-10
13076,양천구 목동 645-12,서울 양천구 목동중앙남로16마길 32,7951,126.864338524251,37.5450409209335,1.00,서울특별시양천구 목동 645-12
13077,양천구 목동 646-26,서울 양천구 목동중앙남로16나길 66,7952,126.864815450424,37.5453097852642,0.00,서울특별시양천구 목동 646-26
13078,양천구 목동 651-6,서울 양천구 목동중앙남로16마길 41-22,7951,126.863062600934,37.545760787593,1.43,서울특별시양천구 목동 651-6
13079,양천구 목동 713-11,서울 양천구 등촌로 120,7957,126.864107504369,37.5407753264836,1.93,서울특별시양천구 목동 713-11
13080,양천구 목동 713-2,서울 양천구 등촌로 130,7957,126.863782065095,37.5415930587709,0.10,서울특별시양천구 목동 713-2
13081,양천구 목동 715-3,서울 양천구 목동중앙남로 80,7955,126.865478091719,37.540970880896,3.80,서울특별시양천구 목동 715-3
13082,양천구 목동 716-9,서울 양천구 목동중앙남로14가길 3,7955,126.866556068689,37.5408530819724,1.75,서울특별시양천구 목동 716-9
13083,양천구 목동 720-13,서울 양천구 목동중앙남로13길 7-6,7957,126.86500598398,37.5399889737222,1.10,서울특별시양천구 목동 720-13
13084,양천구 목동 723-14,서울 양천구 목동중앙남로11길 7,7958,126.865583364628,37.5391195371948,1.30,서울특별시양천구 목동 723-14
13085,양천구 목동 727-12,서울 양천구 목동중앙남로5길 16-4,7958,126.86599827428,37.5371629473961,1.59,서울특별시양천구 목동 727-12
13086,양천구 목동 733-18,서울 양천구 목동중앙남로3가길 8-13,7959,126.864900848016,37.5362370008655,0.99,서울특별시양천구 목동 733-18
13087,양천구 목동 734-4,서울 양천구 목동중앙남로3가길 8-10,7959,126.864732640979,37.5359651568307,1.70,서울특별시양천구 목동 734-4
13088,양천구 목동 737-7,서울 양천구 목동중앙남로4길 11-12,7960,126.867715760724,37.5371993920691,1.80,서울특별시양천구 목동 737-7
13089,양천구 목동 744-6,서울 양천구 목동중앙로3길 64,7960,126.867960070073,37.5378253197242,2.35,서울특별시양천구 목동 744-6
13090,양천구 목동 745-18,서울 양천구 목동중앙본로1길 32,7960,126.868877585511,37.5379492384102,0.10,서울특별시양천구 목동 745-18
13091,양천구 목동 746-6,서울 양천구 목동중앙본로3길 25,7960,126.868765727868,37.5383757375022,1.58,서울특별시양천구 목동 746-6
13092,양천구 목동 751-4,서울 양천구 목동중앙본로 20,7976,126.870790763151,37.5388800976494,5.00,서울특별시양천구 목동 751-4
13093,양천구 목동 751-6,서울 양천구 목동중앙본로2길 6,7976,126.870447997338,37.5390992957062,0.30,서울특별시양천구 목동 751-6
13094,양천구 목동 760-10,서울 양천구 목동중앙로5길 43-4,7961,126.869567593409,37.5380570413083,2.10,서울특별시양천구 목동 760-10
13095,양천구 목동 760-33,서울 양천구 목동중앙본로5길 67,7961,126.869342370098,37.5372488658502,2.30,서울특별시양천구 목동 760-33
13096,양천구 목동 767-16,서울 양천구 목동중앙남로 22-13,7962,126.86827439335,37.5366021130072,1.90,서울특별시양천구 목동 767-16
13097,양천구 목동 767-33,서울 양천구 목동중앙남로 22-21,7962,126.868542784531,37.5368532504468,0.80,서울특별시양천구 목동 767-33
13098,양천구 목동 771-17,서울 양천구 목동중앙서로11길 38-9,7964,126.868067422827,37.5347559130645,1.09,서울특별시양천구 목동 771-17
13099,양천구 목동 774-10,서울 양천구 목동중앙서로 45,7964,126.868914327317,37.5333129130769,0.50,서울특별시양천구 목동 774-10
13100,양천구 목동 777-8,서울 양천구 목동중앙서로7길 10,7964,126.866163887153,37.5332557680649,1.37,서울특별시양천구 목동 777-8
13101,양천구 목동 778-21,서울 양천구 목동중앙서로7길 22,7964,126.866082452031,37.5337477120457,1.00,서울특별시양천구 목동 778-21
13102,양천구 목동 779-37,서울 양천구 목동중앙서로11길 65-9,7963,126.866635553697,37.5345973505021,0.90,서울특별시양천구 목동 779-37
13103,양천구 목동 781-18,서울 양천구 목동중앙서로7길 45,7965,126.865675125499,37.5347686233202,0.30,서울특별시양천구 목동 781-18
13104,양천구 목동 781-4,서울 양천구 목동중앙남로3길 49,7965,126.864847032257,37.5355874084012,2.00,서울특별시양천구 목동 781-4
13105,양천구 목동 784-41,서울 양천구 목동중앙서로7나길 12-57,7965,126.864437200747,37.535039581115,0.40,서울특별시양천구 목동 784-41
13106,양천구 목동 785-17,서울 양천구 목동중앙서로7나길 12-16,7965,126.865159136518,37.5351169025413,2.40,서울특별시양천구 목동 785-17
13107,양천구 목동 788-6,서울 양천구 목동중앙서로7나길 11-17,7965,126.864531037204,37.53389082344,2.44,서울특별시양천구 목동 788-6
13108,양천구 목동 789-13,서울 양천구 목동중앙서로7길 17-20,7965,126.865567102726,37.5337446037279,2.00,서울특별시양천구 목동 789-13
13109,양천구 목동 790-16,서울 양천구 목동중앙서로7길 11,7965,126.865914036667,37.5332137683318,2.10,서울특별시양천구 목동 790-16
13110,양천구 목동 790-5,서울 양천구 목동중앙서로7길 15-13,7965,126.865354007531,37.5331440244193,1.85,서울특별시양천구 목동 790-5
13111,양천구 목동 791-17,서울 양천구 목동중앙서로3길 9,7965,126.864696509426,37.5330431718065,0.10,서울특별시양천구 목동 791-17
13112,양천구 목동 792-13,서울 양천구 목동중앙서로1길 15,7965,126.864232137471,37.5331943673295,0.30,서울특별시양천구 목동 792-13
